date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:22%20GMT	https://cse.noticebard.com/?p=49209	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexf828.html	(from https://cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/)
23:10:27	2740/2740	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:23%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fai-research-intern-at-general-electric-bengaluru-stipend-available%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed2e55	(from https://cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/)
23:10:28	53689/53689	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:24%20GMT	https://cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/amp/index.html	(from https://cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/)
23:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:25%20GMT	https://cse.noticebard.com/?p=49192	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/index51d3.html	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:29	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/feed/index.html	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:29	2431/2431	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:26%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fai-ml-intern-at-trisys-bangalore-cse-it-ece-python%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed30bf.json	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:30	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:27%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fai-ml-intern-at-trisys-bangalore-cse-it-ece-python%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed07bb	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:32	52200/52200	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:28%20GMT	https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/amp/index.html	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:32	409099/409099	---M--	200	added ('OK')	image/png	etag:%2263e0b-67df80ef-cce62a;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/image-17.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/image-17.png	(from https://cse.noticebard.com/internships/ai-ml-intern-at-trisys-bangalore-cse-it-ece-python/)
23:10:32	9100/9100	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:28%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49190	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49190.json	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:32	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/feed/index.html	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:32	795336/795336	---M--	200	added ('OK')	image/png	etag:%22c22c8-66498e56-13001fd5;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2024/05/image-57-1024x682.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2024/05/image-57-1024x682.png	(from https://cse.noticebard.com/internships/ai-research-intern-at-general-electric-bengaluru-stipend-available/)
23:10:33	2484/2484	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:30%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fstudent-intern-at-intel-bangalore-mtech-hardware-c-c%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed82e6.json	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:30%20GMT	https://cse.noticebard.com/?p=49190	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexa485.html	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:34	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:30%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fstudent-intern-at-intel-bangalore-mtech-hardware-c-c%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embedefb3	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:34	54439/54439	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:31%20GMT	https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/amp/index.html	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:35	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/summer-internships-2025-at-nits/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/summer-internships-2025-at-nits/feed/index.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:35	15055/15055	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:32%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49161	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49161.json	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:32%20GMT	https://cse.noticebard.com/?p=49161	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/index672a.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:36	2438/2438	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:32%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fsummer-internships-2025-at-nits%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed39f1.json	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:36	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:33%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fsummer-internships-2025-at-nits%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed92ea	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:39	234582/234582	---M--	200	added ('OK')	application/pdf	etag:%2239456-67d310b1-ccc43c;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/SVNIT-Summer-Internship-2025.pdf	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/SVNIT-Summer-Internship-2025.pdf	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:39	737174/737174	---M--	200	added ('OK')	image/png	etag:%22b3f96-67b54c44-cd09a9;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/02/image-25.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/02/image-25.png	(from https://cse.noticebard.com/internships/student-intern-at-intel-bangalore-mtech-hardware-c-c/)
23:10:41	421599/421599	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:36%20GMT	https://cse.noticebard.com/internships/summer-internships-2025-at-nit-hamirpur/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/summer-internships-2025-at-nit-hamirpur/index.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:41	412181/412181	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:36%20GMT	https://cse.noticebard.com/internships/svnit-summer-internship-programme-2025-for-ug-students/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/svnit-summer-internship-programme-2025-for-ug-students/index.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:41	534528/534528	---M--	200	added ('OK')	application/pdf	etag:%2282800-67d29b62-cce609;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Outreach-2025.pdf	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Outreach-2025.pdf	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:43	411530/411530	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:37%20GMT	https://cse.noticebard.com/internships/outreach-summer-internship-programme-2025-for-ug-students-at-manit-bhopal/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/outreach-summer-internship-programme-2025-for-ug-students-at-manit-bhopal/index.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:44	410077/410077	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:38%20GMT	https://cse.noticebard.com/internships/summer-internship-2025-at-nit-tiruchirappalli-for-ug-students/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/summer-internship-2025-at-nit-tiruchirappalli-for-ug-students/index.html	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:44	857994/857994	---M--	200	added ('OK')	application/pdf	etag:%22d178a-67d3160b-cf6a6a;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Summer-Internship-2025.pdf	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Summer-Internship-2025.pdf	(from https://cse.noticebard.com/internships/summer-internships-2025-at-nits/)
23:10:44	9129/9129	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:39%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49172	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49172.json	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:44	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/feed/index.html	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:45	370901/370901	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:40%20GMT	https://cse.noticebard.com/2025/03/22/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/2025/03/22/index.html	(from https://cse.noticebard.com/category/internships/)
23:10:45	2536/2536	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:41%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Felectronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed94a6.json	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:41%20GMT	https://cse.noticebard.com/?p=49172	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexf6d5.html	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:45	2716/2716	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:42%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Felectronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed8d81	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:46	53517/53517	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:43%20GMT	https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/amp/index.html	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:46	229507/229507	---M--	200	added ('OK')	image/png	etag:%2238083-65b053e4-db020f;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2024/01/image-62.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2024/01/image-62.png	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:48	27414/27414	---M--	200	added ('OK')	binary/octet-stream	etag:%221c6203557da3e3fe933fb0fd17bb3a07%22	https://lever-client-logos.s3.amazonaws.com/61bc5cd2-924e-4e00-aac4-71b7a0a7a775-1575408212338.png	C:/My%20Web%20Sites/noticebard/lever-client-logos.s3.amazonaws.com/61bc5cd2-924e-4e00-aac4-71b7a0a7a775-1575408212338.png	(from https://cse.noticebard.com/internships/electronics-internship-at-parallel-wireless-stipend-upto-rs-2-lpa/)
23:10:48	12289/12289	---M--	200	added ('OK')	image/jpeg	etag:%223001-65b0542d-f4b408;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2024/01/Featured-image-logo-71.jpg	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2024/01/Featured-image-logo-71.jpg	(from https://cse.noticebard.com/category/internships/)
23:10:48	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/c-internship-at-harman-cse-ece/feed/index.html	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:48	9261/9261	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:45%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49168	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49168.json	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:49	2358/2358	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:46%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fc-internship-at-harman-cse-ece%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed655b.json	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:46%20GMT	https://cse.noticebard.com/?p=49168	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexab36.html	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:50	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:46%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fc-internship-at-harman-cse-ece%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed803c	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:51	687/687	---M--	404	error ('NOT%20FOUND')	text/html	date:Tue,%2025%20Mar%202025%2017:39:20%20GMT	https://jobs.harman.com/portal/16/images/logo--default.png	C:/My%20Web%20Sites/noticebard/jobs.harman.com/portal/16/images/logo--default.189.delayed	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:52	407918/407918	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:47%20GMT	https://cse.noticebard.com/internships/intern-at-harman-bangalore-salary-available-apply-now/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/intern-at-harman-bangalore-salary-available-apply-now/index.html	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:52	131143/131143	---M--	200	added ('OK')	image/png	etag:%2220047-67de84a0-ce67c0;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/image-16.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/image-16.png	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:52	51616/51616	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:47%20GMT	https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/c-internship-at-harman-cse-ece/amp/index.html	(from https://cse.noticebard.com/internships/c-internship-at-harman-cse-ece/)
23:10:53	35838/35838	---M--	200	added ('OK')	image/png	etag:%228bfe-67b5915e-cd8b47;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/02/One-Young-World-Sandoz-Scholarship-2025.png	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/02/One-Young-World-Sandoz-Scholarship-2025.png	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:53	9987/9987	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:50%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/47663	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/47663.json	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:53	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/feed/index.html	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:54	2530/2530	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:50%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Fscholarships%2Fone-young-world-sandoz-scholarship-2025%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed7027.json	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:51%20GMT	https://cse.noticebard.com/?p=47663	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexc8c4.html	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:55	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:51%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Fscholarships%2Fone-young-world-sandoz-scholarship-2025%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embedd307	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:56	26778/26778	---M--	200	added ('OK')	image/jpeg	etag:%22689a-67dbb039-ce67cd;;;%22	https://cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Summer-Research-Program-2025-at-IISER-Mohali.jpg	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-content/uploads/sites/23/2025/03/Summer-Research-Program-2025-at-IISER-Mohali.jpg	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:56	53283/53283	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:52%20GMT	https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/amp/index.html	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:10:56	7671/7671	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:53%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49057	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49057.json	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:57	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/feed/index.html	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:57	2489/2489	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:54%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fsummer-research-program-2025-at-iiser-mohali%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed3254.json	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:54%20GMT	https://cse.noticebard.com/?p=49057	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/index2767.html	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:59	53828/53828	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:54%20GMT	https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/amp/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/amp/index.html	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:59	2669/2669	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:54%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Finternships%2Fsummer-research-program-2025-at-iiser-mohali%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed45be	(from https://cse.noticebard.com/internships/summer-research-program-2025-at-iiser-mohali/)
23:10:59	377145/377145	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2017:40:53%20GMT	https://cse.noticebard.com/2025/02/19/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/2025/02/19/index.html	(from https://cse.noticebard.com/scholarships/one-young-world-sandoz-scholarship-2025/)
23:11:00	10482/10482	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:56%20GMT	https://cse.noticebard.com/wp-json/wp/v2/posts/49143	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/wp/v2/posts/49143.json	(from https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/)
23:11:00	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2233a23b4293e89e11527673dea969cc7a%22	https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/feed/	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/jobs/job-post-software-engineer-at-visa/feed/index.html	(from https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/)
23:11:00	2499/2499	---M-Z	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2017:40:57%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Fjobs%2Fjob-post-software-engineer-at-visa%2F	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embed3b84.json	(from https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/)
23:11:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2017:40:57%20GMT	https://cse.noticebard.com/?p=49143	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/indexe2a2.html	(from https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/)
23:11:01	2679/2679	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2017:40:57%20GMT	https://cse.noticebard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcse.noticebard.com%2Fjobs%2Fjob-post-software-engineer-at-visa%2F&format=xml	C:/My%20Web%20Sites/noticebard/cse.noticebard.com/wp-json/oembed/1.0/embedec49	(from https://cse.noticebard.com/jobs/job-post-software-engineer-at-visa/)
